Date,AdNetworkType,CampaignName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111952,PREMIUMBLOCK,1.02,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-22,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111953,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201693,PREMIUMBLOCK,1.15,1,2,0,124.15,--,--,1,1,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280316,PREMIUMBLOCK,1.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,2.1,1,1,0,39.69,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,PREMIUMBLOCK,1.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,1.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,ALONE,0.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,2.16,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722245,PREMIUMBLOCK,2.33,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722247,PREMIUMBLOCK,1.1,1,0,0,111.87,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,1.03,1,0,0,11.04,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,PREMIUMBLOCK,2.05,1,2,0,135.2,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,13.96,3,5,0,362.75,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,7.71,2,4,0,193.73,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,6.9,2,6,0,144.95,--,--,1,--,1,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,2.92,2,7,2,220.89,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,3.1,1,1,0,107.92,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,2.05,1,0,0,44.35,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,14.02,1,0,0,2.11,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,7.9,1,2,2,64.37,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111912,PREMIUMBLOCK,0.92,1,3,0,76.76,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,PREMIUMBLOCK,1.22,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111927,PREMIUMBLOCK,1.03,1,3,0,69.83,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111928,PREMIUMBLOCK,1.03,1,1,0,97.26,--,--,--,--,--,--,--,--
2023-07-23,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111942,PREMIUMBLOCK,1.08,1,4,4,44.67,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280309,PREMIUMBLOCK,1.03,1,2,0,231.51,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280317,PREMIUMBLOCK,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280335,ALONE,3.87,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280335,PREMIUMBLOCK,1.13,1,2,0,125.99,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553797,PREMIUMBLOCK,0.77,1,1,1,99.04,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,4.31,1,1,0,83.51,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395280,PREMIUMBLOCK,1.29,1,0,0,277.93,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,0.97,1,1,0,126.33,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,7.6,4,12,7,517.39,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,0.75,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,1.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,0.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,PREMIUMBLOCK,5.15,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,3.87,1,4,0,247.5,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,5.41,2,3,3,217.57,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,OTHER,2.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,11.22,2,5,2,413.31,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,2.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,6.05,1,2,2,105.93,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,8.75,1,2,2,101.61,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,ALONE,6.57,2,2,0,372.15,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,18.41,3,7,1,353.05,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,14.74,3,9,2,377.6,--,--,--,--,--,--,1,1
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,0.78,1,0,0,4.07,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,7.18,1,2,0,29.51,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111903,PREMIUMBLOCK,2.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,PREMIUMBLOCK,1.13,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111918,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111927,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111931,PREMIUMBLOCK,1.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-24,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111932,PREMIUMBLOCK,1.22,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,ALONE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201676,ALONE,0.94,1,2,0,104.07,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201680,PREMIUMBLOCK,1.28,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201693,ALONE,0.96,1,2,0,254.53,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280317,PREMIUMBLOCK,0.75,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280346,PREMIUMBLOCK,1.15,1,2,2,81.85,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553797,PREMIUMBLOCK,2.07,1,3,0,114.74,--,--,--,--,--,1,--,--
2023-07-25,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,4.74,1,1,0,128.63,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,2.16,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,0.77,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,0.86,1,2,0,274.3,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,PREMIUMBLOCK,3.8,1,2,0,141.34,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343468,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343469,PREMIUMBLOCK,1.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,1.99,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,2.07,2,7,0,384.54,--,--,--,--,1,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,2.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,2.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,5.37,1,2,0,222.02,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,17.68,2,4,2,317.77,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,ALONE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,6.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111903,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111911,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111913,PREMIUMBLOCK,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111928,PREMIUMBLOCK,2.06,1,4,0,232.56,--,--,--,--,--,--,--,--
2023-07-25,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111954,ALONE,0.99,1,2,2,49.26,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201671,PREMIUMBLOCK,1.04,1,2,0,162.94,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201676,ALONE,0.94,1,2,0,115.85,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201676,PREMIUMBLOCK,1.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201679,PREMIUMBLOCK,1,1,2,0,165.92,--,--,1,1,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,2.4,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280316,ALONE,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280379,PREMIUMBLOCK,1.03,1,1,0,161.54,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280380,PREMIUMBLOCK,1.03,1,1,0,163.32,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14767708059,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14767708061,ALONE,0.92,1,4,2,320.89,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,PREMIUMBLOCK,1.03,1,2,2,369.01,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,2.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,2.61,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,4.13,1,4,0,113.76,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,4.77,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,2.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,5.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,ALONE,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,2.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,5.87,1,4,0,48.52,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,24.65,3,8,0,256.78,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,ALONE,1.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,10.34,2,4,0,268.21,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111913,PREMIUMBLOCK,1.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,PREMIUMBLOCK,1.22,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111916,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111928,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-26,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111951,PREMIUMBLOCK,1.03,1,2,2,352.62,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,PREMIUMBLOCK,1.88,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201676,ALONE,0.9,0,0,0,0,--,--,--,--,--,--,--,--
